pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification
1220,ST032__ST043,32,ST032,희망공원,43,ST043,시흥종합버스터미널,3095.0,3.095,2.2048417647809075,0.071388765,0.071388765,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.910646818,PRELIMINARY_90M
1221,ST032__ST044,32,ST032,희망공원,44,ST044,경기과학기술대학교,3013.0,3.013,1.8686990225704272,0.253343793,0.253343793,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.950254229,PRELIMINARY_90M
1222,ST032__ST045,32,ST032,희망공원,45,ST045,시흥중앙도서관,3542.0,3.542,3.695161173181692,0.239589717,0.239589717,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.100349444,PRELIMINARY_90M
1223,ST032__ST046,32,ST032,희망공원,46,ST046,배곧1동행정복지센터,6177.0,6.177,3.771236322539583,0.329159995,0.329159995,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.116068504,PRELIMINARY_90M
1224,ST032__ST047,32,ST032,희망공원,47,ST047,배곧2동행정복지센터,4347.0,4.347,3.0270902313068655,0.040631434,0.040631434,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.009713027,PRELIMINARY_90M
1225,ST032__ST048,32,ST032,희망공원,48,ST048,정왕평생학습관 사거리,4339.0,4.339,3.4681877374468693,0.435644018,0.435644018,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.974972519,PRELIMINARY_90M
1226,ST032__ST049,32,ST032,희망공원,49,ST049,거북섬 웨이브파크 정문,4499.0,4.499,3.070219818149316,0.042639664,0.042639664,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.994963213,PRELIMINARY_90M
1227,ST032__ST050,32,ST032,희망공원,50,ST050,시흥한라3차아파트,4271.0,4.271,3.200955888599408,0.219882908,0.219882908,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.156929234,PRELIMINARY_90M
1228,ST032__ST051,32,ST032,희망공원,51,ST051,연성중학교,14180.0,14.18,2.9437125731706435,0.16551258,0.159210211,0.012163377,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.080442511,PRELIMINARY_90M
1229,ST032__ST052,32,ST032,희망공원,52,ST052,가온그린공원,10770.0,10.77,2.9070398940727515,0.247988754,0.247988754,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.463925133,PRELIMINARY_90M
1230,ST032__ST053,32,ST032,희망공원,53,ST053,오이도 빨강등대,4261.0,4.261,2.5365996710680383,0.114060629,0.001306683,0.112753945,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.285603339,PRELIMINARY_90M
1231,ST032__ST054,32,ST032,희망공원,54,ST054,시흥 프리미엄 아울렛,8455.0,8.455,2.7386541658288084,0.087175815,0.087175815,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.159493291,PRELIMINARY_90M
1232,ST032__ST055,32,ST032,희망공원,55,ST055,해양생태과학관,4731.0,4.731,2.4224255655753963,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.046498134,PRELIMINARY_90M
1233,ST033__ST034,33,ST033,타원산업단지,34,ST034,군자디지털과학고등학교,7893.0,7.893,2.4341605952920373,0.09909245,0.09909245,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.916931401,PRELIMINARY_90M
1234,ST033__ST035,33,ST033,타원산업단지,35,ST035,산들공원,7540.0,7.54,2.4880660387555813,0.057148758,0.057148758,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.8813862,PRELIMINARY_90M
1235,ST033__ST036,33,ST033,타원산업단지,36,ST036,시흥시립군자도서관,8292.0,8.292,2.7666997178454844,0.141881676,0.141881676,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.568226714,PRELIMINARY_90M
1236,ST033__ST037,33,ST033,타원산업단지,37,ST037,군자동행정복지센터,6377.0,6.377,2.6778195613261624,0.052201447,0.052201447,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.167165179,PRELIMINARY_90M
1237,ST033__ST038,33,ST033,타원산업단지,38,ST038,능곡도서관,11114.0,11.114,3.027519358491037,0.129363807,0.123175519,0.008304536,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.083461432,PRELIMINARY_90M
1238,ST033__ST039,33,ST033,타원산업단지,39,ST039,능곡힐스테이트,11212.0,11.212,3.018660011719582,0.135210115,0.110436354,0.024773761,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.078405666,PRELIMINARY_90M
1239,ST033__ST040,33,ST033,타원산업단지,40,ST040,갯골생태공원,9736.0,9.736,2.7182707914052595,0.144941078,0.144941078,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.367233468,PRELIMINARY_90M
1240,ST033__ST041,33,ST033,타원산업단지,41,ST041,연꽃테마파크,15013.0,15.013,2.465674424801496,0.206350366,0.195872811,0.036288157,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.315517966,PRELIMINARY_90M
1241,ST033__ST042,33,ST033,타원산업단지,42,ST042,시흥시청역,11609.0,11.609,2.600928175113378,0.168488667,0.168488667,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.125900871,PRELIMINARY_90M
1242,ST033__ST043,33,ST033,타원산업단지,43,ST043,시흥종합버스터미널,2934.0,2.934,2.565523484039041,0.07531911,0.07531911,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.889229462,PRELIMINARY_90M
1243,ST033__ST044,33,ST033,타원산업단지,44,ST044,경기과학기술대학교,1598.0,1.598,1.7010597777371803,0.123630586,0.123630586,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.331684145,PRELIMINARY_90M
1244,ST033__ST045,33,ST033,타원산업단지,45,ST045,시흥중앙도서관,3637.0,3.637,3.4781306841531268,0.249273043,0.249273043,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.487234376,PRELIMINARY_90M
1245,ST033__ST046,33,ST033,타원산업단지,46,ST046,배곧1동행정복지센터,8326.0,8.326,3.7254156810420254,0.412918588,0.412918588,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.706944131,PRELIMINARY_90M
1246,ST033__ST047,33,ST033,타원산업단지,47,ST047,배곧2동행정복지센터,5822.0,5.822,2.832765178273928,0.030351918,0.030351918,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.750301445,PRELIMINARY_90M
1247,ST033__ST048,33,ST033,타원산업단지,48,ST048,정왕평생학습관 사거리,3608.0,3.608,2.731241808577759,0.220485387,0.220485387,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.925063471,PRELIMINARY_90M
1248,ST033__ST049,33,ST033,타원산업단지,49,ST049,거북섬 웨이브파크 정문,6473.0,6.473,3.047600158788452,0.029639496,0.029639496,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.648130457,PRELIMINARY_90M
1249,ST033__ST050,33,ST033,타원산업단지,50,ST050,시흥한라3차아파트,6446.0,6.446,3.5655488582742394,0.470601858,0.470601858,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.562920837,PRELIMINARY_90M
1250,ST033__ST051,33,ST033,타원산업단지,51,ST051,연성중학교,13434.0,13.434,2.7553936680522106,0.133768713,0.127116234,0.012839078,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.155065561,PRELIMINARY_90M
1251,ST033__ST052,33,ST033,타원산업단지,52,ST052,가온그린공원,10024.0,10.024,2.6519273099391074,0.21158644,0.21158644,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.605227171,PRELIMINARY_90M
1252,ST033__ST053,33,ST033,타원산업단지,53,ST053,오이도 빨강등대,6235.0,6.235,2.681993902930899,0.077964192,0.000893161,0.07707103,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.51111674,PRELIMINARY_90M
1253,ST033__ST054,33,ST033,타원산업단지,54,ST054,시흥 프리미엄 아울렛,9930.0,9.93,2.6675480936559572,0.074252772,0.074252772,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.983376333,PRELIMINARY_90M
1254,ST033__ST055,33,ST033,타원산업단지,55,ST055,해양생태과학관,6669.0,6.669,2.6513319891233778,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.019873464,PRELIMINARY_90M
1255,ST034__ST035,34,ST034,군자디지털과학고등학교,35,ST035,산들공원,462.0,0.462,1.4710642870065378,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.223041889,PRELIMINARY_90M
1256,ST034__ST036,34,ST034,군자디지털과학고등학교,36,ST036,시흥시립군자도서관,834.0,0.834,1.5937178303347366,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.670931472,PRELIMINARY_90M
1257,ST034__ST037,34,ST034,군자디지털과학고등학교,37,ST037,군자동행정복지센터,1204.0,1.204,1.4107293611207596,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.342884366,PRELIMINARY_90M
1258,ST034__ST038,34,ST034,군자디지털과학고등학교,38,ST038,능곡도서관,5716.0,5.716,1.9523151636500016,0.315975055,0.30394167,0.016148518,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.7650399,PRELIMINARY_90M
1259,ST034__ST039,34,ST034,군자디지털과학고등학교,39,ST039,능곡힐스테이트,5814.0,5.814,1.9531081884480037,0.324148164,0.276363699,0.047784465,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.712592915,PRELIMINARY_90M
1260,ST034__ST040,34,ST034,군자디지털과학고등학교,40,ST040,갯골생태공원,6420.0,6.42,1.9358417989769254,0.339848049,0.339848049,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.783253682,PRELIMINARY_90M
1261,ST034__ST041,34,ST034,군자디지털과학고등학교,41,ST041,연꽃테마파크,10028.0,10.028,1.9393243017364707,0.310632261,0.294935822,0.054363336,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.747505792,PRELIMINARY_90M
1262,ST034__ST042,34,ST034,군자디지털과학고등학교,42,ST042,시흥시청역,6735.0,6.735,1.7782420880602594,0.277662941,0.277662941,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.656883012,PRELIMINARY_90M
1263,ST034__ST043,34,ST034,군자디지털과학고등학교,43,ST043,시흥종합버스터미널,6443.0,6.443,2.8546434756622054,0.334548381,0.334548381,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.832123125,PRELIMINARY_90M
1264,ST034__ST044,34,ST034,군자디지털과학고등학교,44,ST044,경기과학기술대학교,6466.0,6.466,2.854871731872146,0.383886554,0.383886554,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.931735075,PRELIMINARY_90M
1265,ST034__ST045,34,ST034,군자디지털과학고등학교,45,ST045,시흥중앙도서관,6540.0,6.54,2.9933398472819306,0.352023517,0.352023517,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.836864495,PRELIMINARY_90M
1266,ST034__ST046,34,ST034,군자디지털과학고등학교,46,ST046,배곧1동행정복지센터,6911.0,6.911,1.6590635230531043,0.284024149,0.284024149,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.648350544,PRELIMINARY_90M
1267,ST034__ST047,34,ST034,군자디지털과학고등학교,47,ST047,배곧2동행정복지센터,8311.0,8.311,2.3344607096336327,0.351533163,0.351533163,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.618704247,PRELIMINARY_90M
1268,ST034__ST048,34,ST034,군자디지털과학고등학교,48,ST048,정왕평생학습관 사거리,7176.0,7.176,2.984758946773873,0.400823068,0.400823068,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.853683595,PRELIMINARY_90M
1269,ST034__ST049,34,ST034,군자디지털과학고등학교,49,ST049,거북섬 웨이브파크 정문,13709.0,13.709,2.33339269699406,0.077090365,0.077090365,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.97527766,PRELIMINARY_90M
1270,ST034__ST050,34,ST034,군자디지털과학고등학교,50,ST050,시흥한라3차아파트,7605.0,7.605,2.182341130338644,0.287097417,0.287097417,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.691386605,PRELIMINARY_90M
1271,ST034__ST051,34,ST034,군자디지털과학고등학교,51,ST051,연성중학교,8438.0,8.438,2.072249583279339,0.318061069,0.307468589,0.020443158,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.279175988,PRELIMINARY_90M
1272,ST034__ST052,34,ST034,군자디지털과학고등학교,52,ST052,가온그린공원,4271.0,4.271,1.90358243319081,0.218270531,0.218270531,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.023457066,PRELIMINARY_90M
1273,ST034__ST053,34,ST034,군자디지털과학고등학교,53,ST053,오이도 빨강등대,12643.0,12.643,2.6090656975130386,0.223528223,0.185526421,0.038001802,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.042559487,PRELIMINARY_90M
1274,ST034__ST054,34,ST034,군자디지털과학고등학교,54,ST054,시흥 프리미엄 아울렛,9041.0,9.041,2.4037160219270213,0.219655575,0.219655575,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.700261816,PRELIMINARY_90M
1275,ST034__ST055,34,ST034,군자디지털과학고등학교,55,ST055,해양생태과학관,13093.0,13.093,2.6266711393558175,0.178707062,0.178707062,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.729572327,PRELIMINARY_90M
1276,ST035__ST036,35,ST035,산들공원,36,ST036,시흥시립군자도서관,644.0,0.644,1.9726651165804354,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,5.075705136,PRELIMINARY_90M
1277,ST035__ST037,35,ST035,산들공원,37,ST037,군자동행정복지센터,1120.0,1.12,1.558960820583074,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.432987377,PRELIMINARY_90M
1278,ST035__ST038,35,ST035,산들공원,38,ST038,능곡도서관,5280.0,5.28,1.9945304789784195,0.259652021,0.2466278,0.017478197,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.943765851,PRELIMINARY_90M
1279,ST035__ST039,35,ST035,산들공원,39,ST039,능곡힐스테이트,5378.0,5.378,1.9946287952543234,0.269498436,0.217850095,0.051648341,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.882919105,PRELIMINARY_90M
1280,ST035__ST040,35,ST035,산들공원,40,ST040,갯골생태공원,5984.0,5.984,1.9719072015673569,0.291867828,0.291867828,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.883772356,PRELIMINARY_90M
1281,ST035__ST041,35,ST035,산들공원,41,ST041,연꽃테마파크,9592.0,9.592,1.9619812587620868,0.279375583,0.262967451,0.056828228,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.802669825,PRELIMINARY_90M
1282,ST035__ST042,35,ST035,산들공원,42,ST042,시흥시청역,6299.0,6.299,1.8016166623723513,0.227800528,0.227800528,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.803732278,PRELIMINARY_90M
1283,ST035__ST043,35,ST035,산들공원,43,ST043,시흥종합버스터미널,6007.0,6.007,2.9570423267955706,0.286392525,0.286392525,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.727637936,PRELIMINARY_90M
1284,ST035__ST044,35,ST035,산들공원,44,ST044,경기과학기술대학교,6030.0,6.03,2.956928367155461,0.339457259,0.339457259,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.834605206,PRELIMINARY_90M
1285,ST035__ST045,35,ST035,산들공원,45,ST045,시흥중앙도서관,6104.0,6.104,3.104005896090232,0.305870296,0.305870296,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.734142852,PRELIMINARY_90M
1286,ST035__ST046,35,ST035,산들공원,46,ST046,배곧1동행정복지센터,6475.0,6.475,1.6738013716276383,0.235938292,0.235938292,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.610502024,PRELIMINARY_90M
1287,ST035__ST047,35,ST035,산들공원,47,ST047,배곧2동행정복지센터,7875.0,7.875,2.3838578413804727,0.315736244,0.315736244,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.585975829,PRELIMINARY_90M
1288,ST035__ST048,35,ST035,산들공원,48,ST048,정왕평생학습관 사거리,6740.0,6.74,3.084409976243774,0.362180104,0.362180104,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.763853952,PRELIMINARY_90M
1289,ST035__ST049,35,ST035,산들공원,49,ST049,거북섬 웨이브파크 정문,13093.0,13.093,2.463238714260448,0.047501489,0.047501489,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.844662033,PRELIMINARY_90M
1290,ST035__ST050,35,ST035,산들공원,50,ST050,시흥한라3차아파트,7169.0,7.169,2.2273953014365597,0.243851842,0.243851842,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.660864196,PRELIMINARY_90M
1291,ST035__ST051,35,ST035,산들공원,51,ST051,연성중학교,8002.0,8.002,2.1066164788159965,0.281015272,0.269847363,0.021553716,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.370401109,PRELIMINARY_90M
1292,ST035__ST052,35,ST035,산들공원,52,ST052,가온그린공원,3835.0,3.835,1.9561805087839683,0.129647388,0.129647388,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.205215096,PRELIMINARY_90M
1293,ST035__ST053,35,ST035,산들공원,53,ST053,오이도 빨강등대,12207.0,12.207,2.650706976020092,0.195879752,0.156524789,0.039354963,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.034511519,PRELIMINARY_90M
1294,ST035__ST054,35,ST035,산들공원,54,ST054,시흥 프리미엄 아울렛,8605.0,8.605,2.452431616879482,0.180224756,0.180224756,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.662202277,PRELIMINARY_90M
1295,ST035__ST055,35,ST035,산들공원,55,ST055,해양생태과학관,12657.0,12.657,2.6674325197613955,0.150505123,0.150505123,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.718080944,PRELIMINARY_90M
1296,ST036__ST037,36,ST036,시흥시립군자도서관,37,ST037,군자동행정복지센터,688.0,0.688,1.1969270521131194,1.0,1.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.574384084,PRELIMINARY_90M
1297,ST036__ST038,36,ST036,시흥시립군자도서관,38,ST038,능곡도서관,5898.0,5.898,1.9921225746274878,0.337126268,0.325464976,0.015649178,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.973337005,PRELIMINARY_90M
1298,ST036__ST039,36,ST036,시흥시립군자도서관,39,ST039,능곡힐스테이트,5996.0,5.996,1.9922495948968149,0.344709672,0.298378959,0.046330713,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.918029864,PRELIMINARY_90M
1299,ST036__ST040,36,ST036,시흥시립군자도서관,40,ST040,갯골생태공원,6602.0,6.602,1.97187103077271,0.358090209,0.358090209,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.00443852,PRELIMINARY_90M
1300,ST036__ST041,36,ST036,시흥시립군자도서관,41,ST041,연꽃테마파크,10210.0,10.21,1.9625580605474966,0.322949385,0.307533399,0.053392011,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.88112673,PRELIMINARY_90M
1301,ST036__ST042,36,ST036,시흥시립군자도서관,42,ST042,시흥시청역,6917.0,6.917,1.816778563173707,0.296710198,0.296710198,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.838276223,PRELIMINARY_90M
1302,ST036__ST043,36,ST036,시흥시립군자도서관,43,ST043,시흥종합버스터미널,6625.0,6.625,2.865241405107486,0.35286474,0.35286474,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.146151704,PRELIMINARY_90M
1303,ST036__ST044,36,ST036,시흥시립군자도서관,44,ST044,경기과학기술대학교,6648.0,6.648,2.8654297237561406,0.400791009,0.400791009,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.240684205,PRELIMINARY_90M
1304,ST036__ST045,36,ST036,시흥시립군자도서관,45,ST045,시흥중앙도서관,6722.0,6.722,3.000023280953298,0.369603936,0.369603936,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.146482613,PRELIMINARY_90M
1305,ST036__ST046,36,ST036,시흥시립군자도서관,46,ST046,배곧1동행정복지센터,7093.0,7.093,1.6997128934762096,0.302437234,0.302437234,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.918243629,PRELIMINARY_90M
1306,ST036__ST047,36,ST036,시흥시립군자도서관,47,ST047,배곧2동행정복지센터,8493.0,8.493,2.353896512711308,0.365456328,0.365456328,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.848028246,PRELIMINARY_90M
1307,ST036__ST048,36,ST036,시흥시립군자도서관,48,ST048,정왕평생학습관 사거리,7358.0,7.358,2.991076209764658,0.415671605,0.415671605,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.135478826,PRELIMINARY_90M
1308,ST036__ST049,36,ST036,시흥시립군자도서관,49,ST049,거북섬 웨이브파크 정문,13891.0,13.891,2.34529151566163,0.089207463,0.089207463,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.125585275,PRELIMINARY_90M
1309,ST036__ST050,36,ST036,시흥시립군자도서관,50,ST050,시흥한라3차아파트,7787.0,7.787,2.207110061858895,0.303797728,0.303797728,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.937523345,PRELIMINARY_90M
1310,ST036__ST051,36,ST036,시흥시립군자도서관,51,ST051,연성중학교,8620.0,8.62,2.096945088936556,0.332486659,0.32211825,0.020010708,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.433127681,PRELIMINARY_90M
1311,ST036__ST052,36,ST036,시흥시립군자도서관,52,ST052,가온그린공원,4453.0,4.453,1.9583068090046363,0.250288969,0.250288969,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.346934905,PRELIMINARY_90M
1312,ST036__ST053,36,ST036,시흥시립군자도서관,53,ST053,오이도 빨강등대,12825.0,12.825,2.6180306448172472,0.234566766,0.197105208,0.037461557,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.187192662,PRELIMINARY_90M
1313,ST036__ST054,36,ST036,시흥시립군자도서관,54,ST054,시흥 프리미엄 아울렛,9223.0,9.223,2.420247319785912,0.235087047,0.235087047,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.900967107,PRELIMINARY_90M
1314,ST036__ST055,36,ST036,시흥시립군자도서관,55,ST055,해양생태과학관,13275.0,13.275,2.6350895777874723,0.189985919,0.189985919,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.88131981,PRELIMINARY_90M
1315,ST037__ST038,37,ST037,군자동행정복지센터,38,ST038,능곡도서관,4967.0,4.967,3.1386691135702853,0.330414356,0.316572403,0.018575574,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.271661112,PRELIMINARY_90M
1316,ST037__ST039,37,ST037,군자동행정복지센터,39,ST039,능곡힐스테이트,5065.0,5.065,3.1169406297195072,0.339516874,0.284687646,0.054829229,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.238108219,PRELIMINARY_90M
1317,ST037__ST040,37,ST037,군자동행정복지센터,40,ST040,갯골생태공원,7078.0,7.078,1.9065003071820184,0.40126683,0.40126683,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.821325686,PRELIMINARY_90M
1318,ST037__ST041,37,ST037,군자동행정복지센터,41,ST041,연꽃테마파크,9274.0,9.274,2.595027395153209,0.3161322,0.299166025,0.058760965,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.841179654,PRELIMINARY_90M
1319,ST037__ST042,37,ST037,군자동행정복지센터,42,ST042,시흥시청역,6708.0,6.708,2.8237370109722706,0.306005252,0.306005252,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.829592416,PRELIMINARY_90M
1320,ST037__ST043,37,ST037,군자동행정복지센터,43,ST043,시흥종합버스터미널,5459.0,5.459,3.293489234867605,0.297239452,0.297239452,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.231122529,PRELIMINARY_90M
1321,ST037__ST044,37,ST037,군자동행정복지센터,44,ST044,경기과학기술대학교,5482.0,5.482,3.2920678770932374,0.355555321,0.355555321,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.34534686,PRELIMINARY_90M
1322,ST037__ST045,37,ST037,군자동행정복지센터,45,ST045,시흥중앙도서관,5556.0,5.556,3.4490973986733664,0.318446298,0.318446298,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.229092844,PRELIMINARY_90M
1323,ST037__ST046,37,ST037,군자동행정복지센터,46,ST046,배곧1동행정복지센터,7569.0,7.569,1.6557060363995468,0.346308864,0.346308864,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.879730058,PRELIMINARY_90M
1324,ST037__ST047,37,ST037,군자동행정복지센터,47,ST047,배곧2동행정복지센터,8163.0,8.163,3.5424936882987414,0.452447186,0.452447186,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.047777503,PRELIMINARY_90M
1325,ST037__ST048,37,ST037,군자동행정복지센터,48,ST048,정왕평생학습관 사거리,6192.0,6.192,3.3922692548148268,0.37843312,0.37843312,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.209430181,PRELIMINARY_90M
1326,ST037__ST049,37,ST037,군자동행정복지센터,49,ST049,거북섬 웨이브파크 정문,12545.0,12.545,2.5881759088448315,0.041810449,0.041810449,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.068291632,PRELIMINARY_90M
1327,ST037__ST050,37,ST037,군자동행정복지센터,50,ST050,시흥한라3차아파트,8365.0,8.365,3.526144712426741,0.465633811,0.465633811,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.038366977,PRELIMINARY_90M
1328,ST037__ST051,37,ST037,군자동행정복지센터,51,ST051,연성중학교,7679.0,7.679,2.8767553676910294,0.324964174,0.313330244,0.022453124,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.223326426,PRELIMINARY_90M
1329,ST037__ST052,37,ST037,군자동행정복지센터,52,ST052,가온그린공원,4929.0,4.929,1.8657671765131771,0.32268539,0.32268539,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.042820461,PRELIMINARY_90M
1330,ST037__ST053,37,ST037,군자동행정복지센터,53,ST053,오이도 빨강등대,12655.0,12.655,3.012352058868057,0.064709871,0.026733807,0.037976064,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.628218304,PRELIMINARY_90M
1331,ST037__ST054,37,ST037,군자동행정복지센터,54,ST054,시흥 프리미엄 아울렛,9699.0,9.699,2.3505502139681247,0.272624325,0.272624325,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.871799018,PRELIMINARY_90M
1332,ST037__ST055,37,ST037,군자동행정복지센터,55,ST055,해양생태과학관,13105.0,13.105,3.0160558700541458,0.025388094,0.025388094,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.329280141,PRELIMINARY_90M
1333,ST038__ST039,38,ST038,능곡도서관,39,ST039,능곡힐스테이트,1349.0,1.349,2.0,0.986190072,0.721601283,0.558223763,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.845403458,PRELIMINARY_90M
